sleep_hours,study_hours,social_level,energy_level,screen_time,outings_per_week,focus,stress,communication,alone_time,personality
9.106570837978587,1.5961331756201953,3.070516819031948,6.002737280522906,5.023779127375892,0.9454099778059037,10.0,3.7120802995785347,2.601593159570842,9.285296600483367,introvert
8.496270058641663,4.2526477657264845,3.2249450675062215,6.136292505905547,2.768351689169122,0.5769303657436521,8.48613539219184,1.7016485355527982,3.286374786215566,7.476613470191018,introvert
7.946868024850623,2.3142885253787275,1.5205393065496424,4.226146538430688,5.424858710041037,2.3147636220195453,9.196072238912766,5.248348832516164,2.575172941582151,9.275188748945032,introvert
6.56265503806127,1.0,5.243075013303719,6.51907846513055,9.915997306661936,2.670506400296445,8.32084897085964,5.803042776418505,5.952701135516469,5.703528180185375,ambivert
6.312612971703471,4.945553432503871,3.3133129179777256,6.819109757712401,4.12276390287508,1.6109183306776838,6.024104495162633,6.093581697168749,5.342094076631049,4.640453610681668,ambivert
6.441124295715692,4.018419509835256,8.81780083684715,6.944078501870841,5.594797342632828,6.559385508713461,5.792625090312517,3.421531359585619,9.138391925608383,4.353717430010408,extrovert
9.086621622223998,4.033122935410189,1.7340607281658071,6.054131476569384,2.40207894989305,1.2638411872469864,10.0,8.063185778446597,3.796539142341315,8.05529506595978,introvert
6.637545400612163,2.912834873255387,2.3661894074284677,6.6789251182292695,6.924644319160324,1.1256446347091293,6.13550857855516,7.691462019302534,3.7769921645871776,9.654163552953806,introvert
9.00635555208793,5.3816621385099275,3.9022659788569602,5.836640257292502,6.864442161825659,2.2253377623660255,5.334828036012647,3.369111896995186,5.846450993042731,5.026968732953987,ambivert
5.31331957698563,2.974300729170234,4.889863962645681,5.385633091877195,5.71881694366594,0.9228587951944802,7.379372135693295,6.854232769727552,1.5749047538008092,8.09939908462172,introvert
7.924900251542545,7.068265767935278,5.928544905883724,1.0,5.065682385726287,1.5883428709456133,5.051771072802362,9.792364300106454,3.426021752943666,4.841719762618426,omnivert
7.184470127134634,1.8438197933400726,7.942746372629625,5.664089599856615,2.079663214686749,7.410610417141021,7.623932134570513,2.861039761059581,7.691734278359074,3.3019436291836533,extrovert
4.569828896010872,2.4238871439074368,7.97077448928682,6.321015809238076,4.348724347524453,3.5032291216234173,2.381839505633017,7.251544232242333,6.982126253319191,3.772646323307927,extrovert
7.082275569767233,7.2966257785378374,8.223930947787629,5.844616024176344,5.618436868028977,7.84694771497065,8.012167424260097,5.8958877110368455,7.899576434261295,1.0,extrovert
6.604612839738417,4.688776392659485,8.838708398762883,2.94734250448286,2.512980443493713,4.726975383794068,3.728653851442799,9.860843760016222,5.645709103008575,2.7274785376581736,omnivert
8.609771098637058,5.318485785003644,3.0954390248359793,4.767714995828085,2.990154663995415,1.2144134976355572,10.0,4.702541561847357,2.620855117355722,7.776890622861475,introvert
5.162157621707628,2.549560621208432,5.747108173495589,2.913821607456156,3.7125079618325714,4.068311131981663,5.112841502808985,6.2960821126331314,7.86053400071089,4.382270803378526,omnivert
8.429303025728172,4.465785649439059,5.696760657989609,6.956362636257943,3.53734812696507,5.484308964500986,8.190854097472558,5.01305628656819,2.2854950940486267,6.753326384186143,omnivert
5.91406260047432,1.712286902033891,5.768880629663855,3.323614110884617,1.903570521181785,0.6847964225821466,5.015918014455584,8.644391950600145,4.877330354892407,4.285397782817673,omnivert
7.232929157144029,4.700161712833931,4.777320420095172,4.205579022918095,5.762130372431697,1.11134995177673,8.172108911716974,7.444802961469722,3.9056857804168414,6.956855615613628,introvert
5.798053761411523,2.9951232235498324,3.1164281715799955,6.105187398697266,4.989483686675607,1.0377629880189012,7.246503478990283,6.445880869054064,5.541655117802973,4.882676577545878,ambivert
7.5960569836134795,1.0,9.000706585458685,9.714810524588843,3.9734816869149663,5.449946082509713,6.81163092367296,3.218795630563168,9.170480617241212,1.0,extrovert
5.934573151027353,5.133347685446061,4.764732237794499,6.152343635255412,3.625697684331355,2.430659405437239,6.419522688110692,8.942703143609513,8.0,4.243099626445426,ambivert
6.7158176719119895,6.015234840582238,7.223675866753311,5.37942825464253,2.940846066528597,8.586487056544378,8.935895213122969,4.02746727826323,8.997743089091394,1.0,extrovert
7.2787044365932045,2.652724234198203,7.323105643115926,6.855891688312121,9.004540886847245,3.7989590915813998,7.326796942299257,5.676054432668605,9.421650111924459,3.3208971960669507,extrovert
7.250636314005707,5.4631518139101285,10.0,8.07290317834733,6.079549713792826,2.0,6.380375866274634,3.3271710653056292,9.17286123596682,2.3748430453144587,extrovert
5.760971315766953,4.387713709821318,2.381385758512833,4.74073443596022,5.278669262885341,0.5240468491252028,8.576025169435228,8.44099063460247,4.292154788449207,9.346849062443791,introvert
7.221560630238765,5.1211298782254975,7.921099686712415,5.498961757622693,8.507985977165378,10.0,5.061648366006356,6.963305418394614,9.1863184569567,3.952276990799292,extrovert
7.491715355151397,3.6628077668685255,2.6668724783841014,3.2834987045567328,5.582651264541237,1.5037117187087723,8.867062176560964,7.637385281210751,4.077626135207462,9.551294347421848,introvert
8.420582870212932,2.5176592896574412,6.105965147583198,5.605639203187551,5.583501946735697,2.9181404499225154,4.883689699111148,4.260169050681878,7.159257627688496,5.74545064550319,ambivert
6.723370449783699,3.458452455146513,1.0,4.8645070830816,5.855500212536063,2.056292128183944,5.024567112840048,5.623366594669689,1.3199288662951916,8.621722042435971,introvert
7.402069634900941,3.293552009090429,2.003661201244429,4.2894374116419955,2.4299195049352806,1.349132935795237,8.06266724048926,6.612832472613783,2.878623993505968,6.0,introvert
6.658149407956395,1.0,2.8970215655386933,4.011583421777244,8.506839656857998,0.6095543330708867,4.233453748477423,3.4621720518244183,2.6283713726404363,6.58529181044201,introvert
5.182183330376962,5.719256176902229,6.0,6.669617637438008,6.298272228704142,6.685053898402366,6.761037202478349,3.633319517852956,8.962060893251897,1.6528389937435866,extrovert
6.150796641257463,5.35249682206922,7.953789836599151,6.152298027313444,2.8293112825797975,6.531878435408199,6.201996317625229,6.166114219336096,7.1340442887994655,3.5025107330771212,extrovert
6.353711592044051,5.265656575996007,2.5173914359063314,5.39936775394793,3.5471999026724053,6.360583049449312,4.7740791738083095,8.407607598592875,3.48201744923376,8.465335326045496,omnivert
8.58902228457467,4.080644421498292,5.1861029325033865,5.692976447819824,4.51034278916075,1.2959004203727462,6.2347685917477556,4.832287360307026,3.4829661996250705,5.431987489809905,ambivert
5.735397405562785,6.772583163675795,4.217619955845132,7.751769297604989,3.0446400710878856,3.2939813407219454,4.539873563954249,10.0,6.9686329929066035,7.58964110049051,omnivert
7.206207207752238,5.364259329862515,3.0018469070655662,6.287561245660598,5.30675265997022,1.8086773234491822,6.754952951133209,7.67145012048209,3.1894712992248,9.163482830903488,introvert
7.014838114163839,3.9680559536468913,3.816617531810647,6.706314385107649,5.21034809280083,2.21454055219634,8.113774927065723,4.7307286975887735,5.383737983280571,6.844599010756574,ambivert
6.523212096938366,3.682997618872247,2.2574851028105867,6.24883125760803,7.683610678149291,0.32264128841210393,3.9255226505319882,10.0,7.699461369382641,7.249084161154686,omnivert
7.256570552729276,3.897325899664705,9.95935249659898,4.9920481584477985,2.5119244134204988,6.901401303565806,3.307144662849433,10.0,5.880258186585587,2.7548309700253575,omnivert
7.36132880703009,7.1228858365062555,3.650062983810451,2.723954162666161,5.499372654776451,0.8432450289110718,6.769698690038278,6.2396558550196115,2.0194812890438714,7.861868367292113,introvert
8.144802116191842,6.9609418843023105,7.314585212260644,8.337490368782584,6.0120594686277515,5.047031802300336,6.091428035381824,5.349120458855664,9.03450564848055,2.5573569924400426,extrovert
6.2421067250016025,3.187914054863802,1.0,2.7416493698450397,6.942270725091163,1.1821597730255575,6.547264884171476,6.986050964127513,1.938133588988887,7.833785306471331,introvert
7.263569903940418,4.541348230925432,4.804873643325855,9.0,6.27684578862573,5.054168241035406,6.376131042574326,4.171598243845377,4.224798695923573,4.831372363104759,ambivert
5.415452064298869,4.925989901305748,6.0,8.160712106940599,1.353219535183701,6.2623167697655555,5.441473764683346,3.2772496643514137,6.935758388288948,1.2618842050315673,extrovert
5.908735054246313,3.0536409609746302,8.895504279232664,8.780123338170462,4.954552860504659,7.1314744250785935,2.9988770782548335,7.712096243628503,8.433867385374178,3.539377934547417,extrovert
7.236233483042948,2.991674127645455,9.74406137254124,7.85818373853977,4.847952935664318,5.050469196214633,2.8512744920824122,6.230853738701018,7.926398227103099,1.0,extrovert
7.274324974694105,3.424042247168156,5.423324104785042,3.4647056735507977,4.688920171865844,1.944433280732477,6.884899220768183,3.9063603488977785,5.565642292659903,4.673514413734323,ambivert
7.555946236141727,4.463954572256951,2.887569404341202,4.483361994077097,6.096316931981051,0.8153329683904165,6.506328906675002,3.2502699426972685,3.437345515022959,10.0,introvert
9.314612756826108,5.93143779064652,6.012339210171945,7.7944463157647075,8.011532350537117,2.720649599537463,7.139483717175258,6.055472939092572,6.068325681704254,5.451277975087172,ambivert
5.507697906631359,2.147147158020452,7.777484236850971,6.002194282220685,6.820841871882623,3.6247186573307615,6.629039612955919,6.323752170070335,3.8360971202992493,3.035198380215121,ambivert
7.2237451777233135,1.5109604842641948,10.0,5.503150569663333,5.744019629290723,6.1035837996389315,7.586021737838749,6.760103842787038,8.14297079919339,1.0,extrovert
7.555847550518948,6.332569207353426,3.8215875492829143,5.40464202742325,3.4955659621465505,0.5819450009950073,4.23166151238097,9.393180391206963,3.8660452876599924,8.603708442348497,introvert
8.254106168901703,2.5158745092501875,2.3903205309890625,5.374106374760797,9.06359781754212,2.2900502821699615,5.068912173510245,6.217785021955604,2.572358614436979,7.491488381572756,introvert
7.442479776781024,4.364191833561043,4.804441002573114,5.0696514540613435,4.321456696421388,1.109215483294287,5.250939471052736,9.31022722273294,4.42321964470743,7.952126739497945,introvert
4.536550695580917,4.072214348385842,4.615829022040462,4.889154332494414,5.9601208087668,2.1370266120153287,3.58967114048009,7.110603693859889,8.0,3.9812884447684134,ambivert
6.578302917143521,2.098196243031545,1.227273920324079,2.700453707452038,4.029393078636096,0.3012047734083215,9.689695181765302,4.928871101261084,1.6976085576025015,7.603891769958275,introvert
6.077538087377961,3.0716187798468324,3.827915116067487,3.631439833323107,6.014475501353044,3.0825562540076277,2.965285551084128,3.504398198060177,4.286391007086322,4.937171154799153,ambivert
6.719015950331997,6.938340347076943,8.515541862959102,8.241045279424108,6.019445003442963,5.5207052396867615,2.4096505575667875,5.71214930115576,8.876409526097516,1.0,extrovert
7.68775337588944,2.723006195630416,1.5918832275808885,3.925774215580547,6.564012397643886,0.6362172515112928,6.331445792873322,3.6692071253953156,2.2972558299595267,7.153071820285562,introvert
6.410615503429474,4.061993821070514,2.3075679027462033,4.5118202770420925,2.377013555116281,1.514645640004259,5.8456657163161925,7.600021772885735,3.461018425061955,8.34702040774247,introvert
6.187463264943359,4.667494376805177,5.7827295711406315,7.183326311322963,6.349796299811631,5.4301093001903435,5.892435355680599,8.174316621489897,5.627094907750207,5.199348059958458,ambivert
6.360839376667182,1.8783953746644606,3.0790133093558496,4.08808306295974,4.651209558578677,4.8503668174063606,7.333771729914187,3.811434191278158,3.9303771457094325,3.8474771801069787,ambivert
4.967801090997913,1.8709320958522797,6.607290938887407,5.872372251523468,2.0475304319758667,4.583306145377847,6.6877788560092295,4.012012420458508,5.797662292796283,4.68841689110788,ambivert
7.746483988367259,6.737811208886884,3.7282367730224135,4.227826396128725,7.300797176790127,1.2693581595315173,7.504009620702001,7.5303950114160525,1.0,8.680126071421016,introvert
5.1692584860421,4.067541870867747,4.377684527556288,5.0535009661590475,7.820803658534683,1.1515067232595828,3.933417004829881,5.462908159053432,6.614698269787302,5.805858027017356,ambivert
7.500958107785554,5.147690462016175,7.576111103755512,10.0,6.533288891871934,0.4181493404927723,3.3203498306954398,6.238826618053989,5.8298934979823045,1.3608770847436729,omnivert
8.380320875077956,5.818494256304828,2.2701350646938967,5.211449246993969,4.7240700621850955,3.814031004066625,4.823467330272315,9.082379541882377,2.6530116930537795,8.653008745259049,omnivert
5.78973437910855,5.773809434107394,2.8512585785702242,5.808295500109467,3.939601741765075,0.17677541102417083,7.535829503679604,8.141945242605859,3.121917633084298,9.74330665415142,introvert
7.484861028177446,4.022666321407231,8.608728837328757,5.515365309888752,7.688383036941897,7.355680256162474,8.501927702092011,5.135444632075824,8.3090962082727,1.0,extrovert
5.176756040855184,4.901650937723885,10.0,7.237560364956887,5.351133141799908,6.973687794184867,3.2843264249253634,5.011456239046798,9.559936384046622,2.197762699078723,extrovert
7.803325616071873,8.884515599552195,7.33541032518644,6.194051506516218,4.331409940639038,1.2397128655776968,5.828279846742409,3.9977012809620005,5.716272987263394,4.4235065860418175,ambivert
7.312530716000267,4.386483729706947,1.0,6.327292067631384,3.2926603429392616,1.5425489982484608,6.325664673530806,3.4172808215856962,3.6144541780259907,9.343093901076916,introvert
7.568599505094145,4.121533266538196,7.88098896346474,7.560887536805824,3.2418964575655416,6.2893430596459625,10.0,6.311451195443829,8.487911052153946,2.991819286239036,extrovert
8.12957269692098,5.382772989937127,2.734578077863949,1.3702835124433728,4.075652271647913,2.007577430876775,7.441208981282791,8.548490007830924,4.65874959944207,9.841378522153418,introvert
6.369809763162087,4.220609437890145,4.3068628123677914,7.442250141455952,5.464266837197829,5.522453707005367,7.955178733004456,7.629341023453905,6.230440959144517,5.8431600700370225,ambivert
6.342513634951678,4.908247266059303,8.559984009195485,10.0,4.862307289010538,6.528268018416547,4.607086851683323,9.872510495750097,8.65415776151787,3.1203585687908397,omnivert
7.226170913221724,2.875881180840561,6.609829903831518,1.0,8.383884803905202,4.502641897716823,7.023157400574275,3.6302877156574533,7.544021882911371,2.1482737413936537,omnivert
10.105490768236821,2.6573041723439177,9.912002811535665,1.4869574607601415,2.253234940117513,5.104741806371619,10.0,5.66540573557424,3.4082107697973054,1.0,omnivert
8.77232131134193,5.050379745421398,3.7983817710999306,4.489432521779168,6.3566333847504755,0.0,5.84495578479544,4.312441757434183,1.7214198508888447,8.874729433484541,introvert
6.628945148978542,3.765742502138168,8.45889169542086,5.940141109311703,4.669424172198397,3.633464081853608,7.597451545600469,5.17602504139376,8.730700905718683,2.907242966238472,extrovert
7.878244845145955,1.0489285074542183,2.0347601003097266,3.2446189443055804,4.264716646132607,2.0934670204239634,4.933700482312584,5.461200996628842,2.5446535121011276,8.467525428910385,introvert
8.89505537860887,3.207919923945429,8.325894604634447,6.674542269231869,6.777184917554748,3.369772673849255,4.454390938614726,4.14169985061635,7.630336918725305,1.5561049094608168,extrovert
6.090061517334892,1.6831055765483498,1.3412022357721505,2.657334253101356,4.743984201963565,0.2790770107577045,7.547748333702373,2.2674305215202097,1.0,8.409992278343152,introvert
6.584098502057417,3.9480705037583173,3.556029969028347,6.8254002957313995,9.834491946265988,2.0991828155380134,5.590266858078394,4.954884206337599,5.293388351413633,5.8357602591748545,ambivert
9.546587436415159,2.961811604977001,8.269342182271966,6.497864319535427,4.045725648350263,2.0,6.937481701546434,3.2137337343056926,9.193478911913994,3.4772829870092585,extrovert
5.444660002900127,2.944243714784916,2.916051973125904,1.5472436798429197,3.608986240114538,0.43927141625021426,9.058998242437472,7.973289280872383,4.196991824418355,8.101360143667938,introvert
6.738344925529152,1.0,3.3184833880751574,3.4078843532170184,4.761585599105108,1.130051736978255,7.154405185996566,6.279236955113931,2.1353706354977344,8.003777272287593,introvert
6.595725847857834,1.570408475113784,5.552283003330968,2.990375682422787,6.547921024153469,6.529822814902402,5.499638293371685,8.119997676994377,6.875550284338224,6.520237710846304,omnivert
7.755435501066173,5.86908193183477,1.091344042709233,4.274519309592192,5.068664724904735,1.9653625491085267,8.300266715082449,7.415814068917722,3.760530408203035,6.654163823089967,introvert
9.077403558120759,4.6152853851189395,2.01572330241486,7.875642984671357,4.504654953141921,4.686904404223372,4.9750207923214935,5.363991084085254,7.043035915580446,8.654107029644198,omnivert
7.508667378932783,1.0,7.716824313121691,7.953459980687583,5.904560815242438,0.8251740870268884,3.7959854115322402,5.389481286253841,7.922834298885783,2.8192277173939004,omnivert
8.480469134003432,2.1180469257867043,1.3946216724696692,1.0,5.038676666720583,3.0356910447477183,3.529292789124492,3.191084911857439,4.647374446697533,7.8902583728356355,omnivert
5.784602655598691,4.125643752982034,8.11534493232918,6.956338587895302,7.171384224130284,3.6213292123624914,3.567463244996242,4.326538796197954,8.540919175395722,4.176098223853691,extrovert
5.301555109539503,3.8042317327776565,8.700713822391156,9.891757594837458,8.686373253278795,8.156388283698115,4.039520073164498,10.0,8.925887206193035,3.2495276654544005,extrovert
7.96932811755014,2.4286301295690516,4.215315021631358,4.68417002116966,2.0640853725603856,5.227672437989863,8.63416621218482,4.1204248180997745,6.742990182276597,3.0,ambivert
6.988981175937833,2.23613396539196,6.326271168969933,10.0,7.893821897522704,4.714653159581824,4.2381240232274475,10.0,5.227234976684684,4.1563822580907885,omnivert
4.903725170385334,1.5732813182305176,8.310855994427069,3.5638458901892247,5.5687506180529205,6.375580032125167,5.436504097237619,8.74130510206693,8.901941005194615,2.851527190705978,omnivert
5.879495516631883,1.617492282719729,3.993236753600765,5.06466141705129,5.638983225439267,3.164147040092395,6.272060320076686,6.811157787857554,5.785948893446816,3.0,ambivert
7.814971330525834,6.650807216351767,1.1307897882967142,6.09775794857158,4.6806268147410055,0.7108918020890973,7.242357885598227,4.07283841062489,4.510735800895004,6.351398210121608,introvert
7.332028959196023,6.931507982028325,8.771267311841052,8.450665321398148,7.348054038413802,5.949369451503772,7.447190243721304,6.773335111825187,8.847676483538336,3.333268969513372,extrovert
7.983247921767288,2.826984780118452,2.332907187644147,5.459206969134943,4.732250517338434,6.590413999364303,4.863434885396456,6.981875939804206,2.7521725150932057,8.395687752191357,omnivert
6.4336817610526795,2.8361688083634524,9.580872878761191,5.861530852991132,4.276964394016104,4.567926996263515,5.293235602074079,5.509739625560351,8.939501230620227,2.420319020473682,extrovert
7.655598047202101,4.583519155474592,4.574751098534248,4.141777472813576,5.446320863365696,2.448122588813706,6.268800994451039,2.849709162210397,5.279520024752529,3.848267288313365,ambivert
4.7592817688899025,4.366234544561001,8.762206162018364,9.354139762815656,4.048512373693069,2.0,6.984834031940299,4.370798230746534,7.8827468134530765,5.0,extrovert
7.272951921524955,4.00943865949273,7.329293783274094,8.325078148536829,4.074308434645671,6.117666025197927,1.7943896053477846,4.986326393838445,8.514273067836434,3.685557844077567,extrovert
6.588742580167876,5.242259185080003,8.708785796830771,6.012911475815539,3.520790359482838,6.411775544163215,9.34434182307589,5.92856045365587,7.85851309095569,2.613932901874131,extrovert
6.353486995184685,4.028228025648924,7.771683098908083,4.5342387538052344,5.821178866343519,4.723408824863131,1.1798833300902847,7.115302204319902,8.564351915227569,1.9995716453397283,omnivert
5.890640814244534,3.8981407199801876,1.3319453943675585,5.240482271464726,5.014637446375933,0.9646059954908338,5.938282297921578,8.704491049749507,5.040173850270469,7.6715248973998875,introvert
6.104105984151714,4.342763001865104,3.3147363853146796,3.8813792726752796,5.560062958328165,1.7605604896964668,5.060382498879486,4.426118053748575,1.0,8.037675038639332,introvert
6.687629150474275,4.056684812071593,1.214957721872285,7.397360799396677,3.816356736263695,2.3608708814742823,3.926580743559808,6.969479164129926,7.013151767243278,8.079490687228109,omnivert
5.684535610157722,1.0,4.72986831220333,3.534239867154178,4.228917802368887,5.93760807296906,5.983358219153213,8.94850270166234,8.36286624340405,5.580927640711637,omnivert
6.331443312913323,2.5403909148395503,4.197606788973869,5.486811007227385,6.261556142730104,6.98844460981671,8.348491117535712,9.254279355450583,3.20535987198028,6.745781123761675,omnivert
9.169130209323116,5.9781700433955365,6.675298275776892,9.777768229192626,5.771718848163314,2.988845276272473,7.214440961340223,7.858396543205748,2.272115879116825,3.073098131758364,omnivert
5.909476395030432,5.556683989283821,5.987631299039189,6.642600163990918,1.0,6.778373964283952,10.0,9.04814069696417,3.896364562728098,4.471414797481078,omnivert
6.395829215060561,4.88545450871171,8.334825830924407,7.352490559807875,3.2869481825166593,6.9697555720996345,7.1001504668041076,6.619730191934277,9.821304032273012,2.431883173101643,extrovert
7.944501524490942,5.74882771171784,7.169710316142507,10.0,6.925996860344776,4.280434191361236,5.097341367160682,7.092685513965855,8.079238206318946,1.2228903486095297,extrovert
