sleep_hours,study_hours,social_level,energy_level,screen_time,outings_per_week,focus,stress,communication,alone_time,personality
9.181151396190737,4.541978075715379,2.3427098515239164,5.488286611301939,5.816075262272528,2.0,7.935187586331185,7.45224548367975,1.3592403655015957,9.40796873245666,introvert
4.8301717862004745,5.0,2.9206280581516,3.2162900063795963,6.4274180511980505,4.405344757240712,8.669950009706955,4.807554799301062,4.001655581209582,6.467872457442696,introvert
8.114897676393742,7.303670829264122,2.3893441415125345,3.835372639120719,7.928254452137795,2.0,7.058540107701429,8.309844723969343,3.4448191856216175,9.334075729433959,introvert
3.43368176105268,5.0,3.0771360229145555,2.706706266484833,4.141635548888038,3.815517298721611,7.123560041939436,5.25975030749837,4.0546862078845765,7.2180795828730195,introvert
5.0,1.750637350168586,4.932984371271003,4.633552512431769,4.558684660816367,2.342731820448805,9.2524107744425,5.274774245826248,2.1591218575612867,8.435683524004771,introvert
5.097977182353487,3.4267885754660248,8.223244315008197,6.64487524790049,4.625638414002628,5.0,4.996329349924373,5.712407342039146,9.534586982468898,1.6719476375952436,extrovert
4.019905444874819,1.4264109290986688,6.955634054526711,7.392028136442171,5.428059175345031,10.0,4.684481045662373,7.097861186311214,7.200727255723486,2.383455010190105,extrovert
4.2983304716890185,4.194638962899697,8.979287412072617,7.910946825740731,8.304957008837796,9.108994188627085,5.492839727134131,6.811917619939017,7.35684902550885,3.6480290779403055,extrovert
8.338615764025462,4.592697420811576,8.356645300305154,2.489193951926152,3.877487644058688,3.0,7.190027827676416,9.016157621516086,2.4491158183176367,2.406399569550974,omnivert
3.599293283033523,2.663307986466229,5.405520464761595,6.699521623155897,8.50114536907222,6.271474584700904,6.2028997504064085,8.301671370609935,4.656533128693908,4.113179755974623,omnivert
3.6951641242466646,3.59675013339693,5.915416748957745,7.765560038825159,6.469081150106443,6.550452205870816,5.784079685497864,5.450650733261553,5.671146771322765,5.729736669462,omnivert
7.446841019438322,7.796834507482049,2.8964784975593725,3.3898241168038235,7.360550184660373,0.0,8.05541785682707,7.5444527779552795,2.1078423106466233,9.798774587709016,introvert
3.057553735177856,3.3982126359102187,5.491468306262363,4.059164459869718,5.140032155937306,6.188465497691329,6.195293297815675,6.049654863103018,6.658449921582038,5.302624745459981,ambivert
6.931365083524559,5.320143143346749,6.744897595233906,4.5674173000689535,6.6894699386804115,2.0,6.832312192055116,3.799365085127758,4.166575098427452,5.70539469552382,ambivert
5.161491574725377,2.56962598728776,7.116873539045392,7.567243578468687,5.209607137805297,8.0,6.217274265978859,4.74605577217301,9.44521630202742,3.6323563798095067,extrovert
6.8693292483854815,5.3961105493269255,2.756067025688914,1.2270812846525734,1.3965927541334326,8.0,8.416582727787052,8.353579574352171,9.526496129951143,1.9031311732111502,omnivert
6.823549243066397,5.286745474805238,2.3964609173190983,5.829587549080352,9.590388548522949,1.0,6.425114046282143,9.209917640291131,2.44856429494884,8.978072161836533,introvert
5.0,3.105239379434084,5.046836909803774,7.9449216281607296,6.740867771664391,4.559796004318069,4.746606304320146,5.733126336134589,6.3567683746197865,6.747359797756706,ambivert
4.795125018701307,3.0811745247688878,1.196469984378161,9.186943184967449,4.101436760028037,1.0,7.842425423200218,8.036025856734664,2.3302923884768107,2.4023397231805195,omnivert
4.326631119549581,4.424436366672456,8.76647626643502,6.628394104723419,8.960117838761315,6.624385528377575,6.36316255828684,5.094868979976771,7.923033984088409,3.3945148923641764,extrovert
6.563338629782082,3.76093293924873,2.863507438865633,1.569124603525795,4.107008285215229,6.0,6.448677325586491,9.026260622641267,7.3944673596939445,1.3304078786757003,omnivert
7.237983129397176,5.8223198990685034,6.327734598421918,4.38381077353535,4.3900283297007245,2.0,7.926029400437212,6.267895629087347,6.557642263737911,6.813895694301682,ambivert
7.220392017971669,5.827114318405243,6.364602789600118,4.072123712099313,5.136558784542789,3.0,7.078726733074303,5.932641512547198,6.986264538776368,4.862533598151277,ambivert
3.091104641111384,1.067914263102748,6.238241579041796,8.614963920835443,7.884703039531837,4.69006656644615,4.235808260331993,4.770736166370746,7.915258189674667,4.571913724089167,omnivert
4.515475600244176,4.520066338880674,1.0,3.6056806742901326,6.384276114391832,2.3776704251636467,6.706325420043543,4.2359958859931455,3.918066852832794,6.978355459624627,introvert
6.425349189392909,4.456559877238528,3.8231447801151313,5.617965216528166,6.712519580868196,0.0,7.6593026220854075,6.936372057124206,2.979070818791423,8.326100262793371,introvert
2.8625521856968588,4.485379574368154,6.08668680944676,7.280749972455473,7.00629243966182,8.056376712517691,5.459921434224908,6.747419918816998,6.718855484740887,2.829144617974448,extrovert
6.790329259885069,3.504727099753845,9.928560924964252,8.733815109630036,3.5017644386716507,4.0,6.991713699710808,2.1201040213175713,9.692097597372795,2.867891600795974,extrovert
5.46744087359019,2.0844789362905067,1.3976848081776103,2.5425406933718913,6.8596932295175,6.0,8.100231466738796,1.8989013482764068,1.6219646434313244,2.182595575415454,omnivert
7.345672738990669,4.297575931654226,9.074966955599624,9.862555901067202,3.574221344425262,4.0,4.54737412195747,5.860838554182941,8.284551819601518,2.8960576252673094,extrovert
4.466644015449524,1.0,7.0753733469990765,7.2511648476313475,10.0,8.17880644028039,6.975072715635677,3.7431698768705854,8.171858542997025,4.173951578539509,extrovert
1.0,2.2984587232113607,4.9627292805549175,5.908379899621799,5.876192350252484,5.198664532237337,5.350631273991648,6.77520517791235,3.314122520010033,2.4551598168379205,omnivert
2.711609522210238,2.550215030940483,5.85315196184419,7.533115973783247,6.566840601017104,7.391195764037097,3.702724006880123,7.7391227283331165,6.711721509562061,4.628544272823212,omnivert
6.7037010107093815,4.0723014544620835,2.481681145550304,3.536468127663986,6.19881270749716,2.0,8.883759697008518,6.540303959261946,2.627620691664698,8.526442230516281,introvert
9.511937987939339,6.4220190664635055,1.7413946639841758,4.067564277777635,4.503517214928577,0.0,8.741775532887607,6.66228078574356,1.1697569684401468,8.121763141038441,introvert
7.906640160868511,3.3032657825226446,4.92654182434486,5.834071039295147,6.856216520525957,4.0,5.66038773259258,4.127747537367034,5.330799103954561,4.513307435240206,ambivert
5.977473752058346,2.5752086521707995,8.666491840508893,8.335677157044541,2.8279744049802327,8.0,4.264403292930075,5.107193748834523,9.542642899164209,1.5454529585120163,extrovert
6.521417548265704,4.554839162066133,6.166648296020939,4.522470077186189,5.187524695149731,3.0,6.333882973741714,3.108324534680204,5.34780447539691,4.889334663232459,ambivert
5.076052230246373,4.887945244033775,9.507940361536617,8.783896824374793,3.6358117776570795,5.0,6.745641182879441,3.7694089189244178,7.719362077472209,1.2816198702438752,extrovert
8.819702198755813,6.3931442330726185,2.3790445382833934,3.2278002311088665,4.466592064473742,2.0,7.08858054891985,7.9511533343454355,2.0829216908200805,7.274746219979902,introvert
6.191323281576421,4.15208739294982,3.2386217724455157,4.977106602611043,8.812783348765524,2.0,6.04843390093955,9.7825069914974,3.2125250783770207,8.059754225506193,introvert
7.755294039301563,3.1249704551480475,5.192942738776108,6.286927096065816,4.819675558030348,4.0,5.65941604646957,3.5260730676655117,6.571388679568846,5.726066209754668,ambivert
4.328388495574203,1.9112879438866528,4.699426980015797,8.176009446294659,6.709330336246252,7.676217842175993,4.975272349934769,4.891769529877524,5.56966881665095,5.011129390153186,ambivert
7.969468194804996,4.769263091137402,2.3918087903646725,3.737455761067724,9.489052899109929,1.0,7.852797745235682,7.434141059706184,3.8046791396635258,8.911257666564147,introvert
7.461301020478492,4.395616836851154,4.180427027802356,5.686890447633729,6.830501138021521,2.0,6.9048801367731,6.0193512797633915,4.5114338145217525,5.2284335590156115,ambivert
7.578679632053976,7.836762209938664,8.481937447420563,9.463778261118536,6.154844796595781,5.0,8.033036020591622,2.7542409353245763,8.001707414579663,9.461522512696327,omnivert
2.578631167414993,4.328866114006456,5.668614392803098,6.155326419639479,6.333343920623895,6.590151666479535,5.58850348604332,6.275463713125517,5.719211199717402,7.2161672481043615,omnivert
2.6773335713342035,1.6721689095099956,10.0,8.071062120817386,7.016715150295536,7.9710498954679965,6.237701712921426,5.826767505691269,7.311605591743716,2.3437692705115296,extrovert
9.320811537383047,6.656048912270409,2.0151035977756475,5.806569068276572,9.473245427495094,2.0,8.103081346732901,8.590508689780112,2.744361843785873,9.843308746096444,introvert
5.158480059094166,4.178254554451551,7.363908994016603,7.211100513087869,4.12988363153559,7.0,4.17193093003146,2.6983594049887456,9.122278825485797,3.1353338349728483,extrovert
7.306753223946192,2.1987079335555975,7.137583799213899,8.483222737688365,3.389653632901657,9.0,5.900202562950177,2.9605824751127723,7.227589984325991,1.3866391657319477,extrovert
6.311516148680532,2.8384083236889457,8.745595799514124,6.221399156872381,2.578318840958339,9.0,6.766923326450755,3.703572620146727,9.956572399765655,2.6621751503806323,extrovert
3.887167008998756,3.979606987126013,5.507238369623039,5.391139581904682,3.960048335180375,5.688729892875292,7.122470464557754,5.755088043581296,6.534646615834806,7.333439227983936,ambivert
9.118066805696253,4.064801589357868,3.4551412743386054,3.1204165772560994,9.339480258177176,0.0,8.608372247526603,8.904596781930453,3.3743906226685567,8.807409492110365,introvert
8.057845310959577,4.340225541956965,2.6466184046277994,4.139937236896184,7.642811685301462,2.0,6.9611964938014665,5.474826376141882,1.9447553337666872,7.2899345028632565,introvert
6.197105952927304,4.51940481999328,7.565621817247753,8.689841992100115,5.908027817755774,4.0,5.494121179170607,4.971299899625265,7.981133932455453,3.6701710763957576,extrovert
9.964226034956347,4.40781019832111,2.2139350853202977,3.1873425935925224,8.926470171989447,1.0,8.774039348185282,5.198556037861236,3.518224112827816,8.344512541063956,introvert
2.909011654178084,4.050609576613811,4.533711076113049,5.938220359972424,6.581218364051697,5.573899322131145,4.906959421767208,7.761448345668669,6.6958907609663045,6.439590411030282,omnivert
6.500355639345614,4.519131862890445,2.670455080834923,5.8391359600751125,6.4899865502245255,1.0,9.534933555325548,7.807389718683384,1.5578009226231537,7.673107527095458,introvert
7.154608951145817,4.68604055246251,1.268549701804551,8.062803294523139,7.11658299461597,4.0,6.725451541306248,9.282563033543486,8.298448006628409,9.59188474220503,omnivert
6.772736274273614,3.8017760554411852,5.264533547530871,4.283192427711578,3.5028236260484626,2.0,5.56980423098306,4.842848685393102,4.858839586335822,4.742388943699439,ambivert
9.345536942524902,7.320770252278285,3.868398569027107,5.094817780591639,5.24662377663837,0.0,9.153100832683318,6.295175720516736,3.126030159896521,7.644563819274994,introvert
4.951908931485174,4.2003314515627945,8.884619791279132,7.211216087207543,4.512146946255956,6.0,5.959684964031361,1.0079198860242855,9.529434595089237,1.70830839351899,omnivert
3.3813662030422607,2.244580142341099,6.233823385442216,5.809590667547236,5.950054208048982,6.667267977394627,5.349721050733742,6.766669255124127,7.880769439966743,6.411730899542111,ambivert
6.47047116960397,5.6077788739531576,5.418675896899547,5.606074305527983,3.7137838609110885,2.0,6.925914501329798,5.4283761443551235,5.64009223814221,4.695841288347927,ambivert
5.0,3.6554719689637007,3.1017394375727507,3.898416949781887,5.628512260934816,3.325705792561131,8.309554593897989,3.776526041936137,1.973725219852379,9.370592033903437,introvert
6.688490711643809,2.9401030833718345,7.885326580552856,8.933607397339623,5.485107952484629,9.0,4.489344025350036,2.996815082365149,8.025596805287051,1.5047813330140123,extrovert
6.766371782939303,7.672956346701748,1.3054110488486108,4.517873723204795,5.3251166977780535,0.0,6.914777637601459,9.781600466937638,1.4445337846898365,9.038649781401725,introvert
2.947683459059615,2.6622593143401816,1.0,3.204167861949569,3.620444961259024,1.8192805402679304,7.673815636064416,4.280205348148523,2.6005145273688326,5.460990121720128,introvert
7.083520639882031,3.3932395851141095,6.298471304748334,6.7973319351320525,6.789227596947848,4.0,5.406550620682262,5.07359850653226,4.337827688047662,6.801962255537852,ambivert
6.761185123103453,2.505333155428159,8.927727906841568,9.037377311691465,4.001781236522966,8.0,6.590000948715476,4.076327140544873,8.437545632889194,1.076926197419307,extrovert
7.566653370307618,3.254873333280458,7.928238384611333,9.746898223413961,4.062706204308292,8.0,6.692191954964759,2.477524045352787,7.983528513657455,3.4472361418783626,extrovert
4.265512219472472,3.2386831945803927,3.2156768329674588,5.321776422321779,8.820336147650373,7.621363095913475,1.979428229484506,5.370650925690548,7.369026594745986,4.977808893928343,omnivert
2.061560258467929,1.5573629886185527,3.645988826876312,4.221097496732923,4.425138731165895,1.0,7.171536048633588,5.004911609210548,4.951803240151717,7.980157099702849,introvert
6.5377070287643875,4.105346759749737,6.686038267459508,5.999389142580507,6.149548107009331,2.0,6.234018399497431,6.4948916807289,5.9138627880542165,6.500929402431876,ambivert
5.560981841088019,2.094457477974062,1.0342995638303962,2.5246052490019197,5.604721461055694,2.0,8.630482463148864,1.8296302387778944,2.1619007597763584,2.4660072392567067,omnivert
5.486775241184194,4.582023065053527,7.223889443011245,7.3031374330319405,7.224562500123874,0.0,6.056532768898738,2.9933937077059536,7.521257786986883,2.0540829278233033,omnivert
9.60304064980293,7.7200215111642905,2.1507021730218763,4.475213829056968,9.377417494876799,1.0,6.4616118372576326,9.007697303595378,2.5881718640426,8.444767420658088,introvert
8.01124589617557,4.3106367379395225,1.8357679932352193,7.482580880455294,5.079407146795192,4.0,3.634779121636794,2.0122797053892887,8.084461449465437,2.0713779409120594,omnivert
7.98866131674107,4.2043443721824225,1.1740344366055775,8.012947905997704,7.0548815297122,8.0,4.51587618372772,2.040148122222301,1.5264946930360224,7.16054338873913,omnivert
6.144594797468551,5.513367760984681,7.449331395042708,7.888530296676995,4.231006912713374,2.0,5.080312567415467,9.680529914179953,9.797919081399787,1.3039603649481024,omnivert
3.3983310680002368,3.959014583886479,6.514548767926469,5.59067051694154,5.800237046117726,6.254254414382188,4.925332687744398,7.195210391266404,6.346384716968981,6.089731521506362,ambivert
4.584393802954695,7.915150642465625,1.6172652970479013,2.4255075095251684,8.761907171270412,7.0,5.519632112089429,1.3836722292020212,8.241778174157766,7.159137643591085,omnivert
8.488373363389783,6.046093874140814,9.984944107975279,7.7259313909511365,1.9800398258293517,3.0,8.708578862170993,9.135168417238146,2.0450794334641067,1.8739917713312417,omnivert
5.0,3.5103095523741383,1.0,2.790296426899115,2.755049694768973,2.5781838191504294,8.022102055027462,7.01172477473034,4.392312848516995,7.737079365429363,introvert
5.0,1.8447652162203092,4.57345227647088,4.833287582734445,4.607796448325439,1.57228614992148,9.498968770029345,4.639887246515139,3.9759773207866855,8.460334364945519,introvert
2.77305553106756,4.105980134309351,5.846941055546959,7.813385916296816,4.258589171938129,5.985493262584734,4.497127866704258,6.436358259149961,7.06426486811676,5.495085847582736,ambivert
5.0,5.0,3.452755518552491,5.981621183775388,3.4078018806369235,5.212458957302215,7.123110316124416,3.464096320084244,3.715129646551997,10.0,introvert
4.423413818788944,3.308565756112765,7.68467704943794,5.40539119623662,3.774257035008833,4.8125003309103125,6.176649395243524,5.732950233394632,6.989298465908952,5.850463462387837,ambivert
2.0970639596077576,5.0,5.052443201701128,8.288418414518503,7.091257647875662,6.423551970646682,5.739327984823699,6.365531217400354,4.463650646117693,3.4380760091096,omnivert
3.4465265671282355,3.4669910348015143,4.936255216378946,8.468282658902353,8.31576308057306,5.249187255004545,3.4169033664814794,6.756423235125212,5.039953722722824,4.923770510461574,omnivert
6.875799774285825,5.531980415826075,4.787225129467906,5.265137852577749,3.159690130255005,4.0,7.582396810746485,4.384787546721311,5.961360253373385,5.050596043069657,ambivert
3.3976099761352088,3.640081021485074,6.844775561470456,6.822815362005298,8.189510389830506,9.246053185718178,4.694016615565135,4.464755404976586,7.869688435145067,2.0407818559487927,extrovert
6.472083037780952,3.315834307818931,9.280934953313272,7.681333237727371,5.774212582597638,5.0,4.512304780010011,3.0688395819442964,8.527340155562566,1.4423617522784047,extrovert
8.91865926998503,7.764288510018904,9.988890412735678,9.741443567874832,9.113021465845415,0.0,5.3012070746038615,8.952364962540706,2.39634772142981,1.0767277227114023,omnivert
8.899147899833544,6.0214146729513045,3.039915130268129,3.608619527742704,8.473769995123012,2.0,6.544224937726572,9.180394503976405,1.464358104538336,7.903526760992077,introvert
3.643653423122045,3.4398789086317465,4.983705206019625,8.063815453323102,5.091227383586447,6.777706037592491,6.636229568811494,3.649870149438435,5.569384299704497,6.067954142174604,ambivert
5.582272882667288,4.053118434551944,8.685844329979718,7.087898329310255,7.369778868448583,0.0,3.460340396736137,1.8525954348068518,8.226098686812803,2.7429770835147766,omnivert
4.077283082644337,7.5699113755263525,1.8563682966346287,2.9606631674320916,4.465879557417328,6.0,4.610849141340941,8.118060601282147,9.08808939002492,1.1408322616990878,omnivert
5.354655866873266,2.000092156536147,9.136411137641815,7.426384703944823,3.017925326473041,9.0,4.27629626259877,5.26110532436224,9.68321316594552,3.4708192623945684,extrovert
2.730741222315934,3.950781494795844,1.8929847235475012,5.408472397291106,3.9656955463810126,3.436255128824832,7.275893241488333,5.332475300525014,3.3712041118535723,6.491346470170955,introvert
6.885998732112807,2.395352990191836,8.222215814834046,8.218747287930714,3.2957850017925834,0.0,3.3512196004803005,7.472983080390724,2.9619726055973663,8.138384141780394,omnivert
7.654196406101406,4.48754437334779,1.543448048604041,5.043353561894948,5.088630086173762,0.0,6.7383405181481315,6.47639144610155,3.3802217744435117,7.555685339642229,introvert
8.876091281734404,6.015555187165094,3.126296897036964,3.7468305743906183,5.946629371810397,1.0,6.919225365690661,8.747582075783903,2.891677703037215,9.248798323362287,introvert
4.891862921536649,2.1744282820637224,1.3337702357097418,8.764606800845172,5.590987412489427,2.0,3.38912156689781,8.68445376387857,8.459792986731259,7.809462160384643,omnivert
6.806876809341585,7.583054382694078,2.4261106695463353,4.689826715929151,8.173096518556765,0.0,6.9971689165955,7.051914615178148,3.266653415629146,7.686394496474867,introvert
6.328573686544819,5.349484292771091,4.367493585897968,5.9047199774594885,3.49538410682327,3.0,7.728288511057629,3.7605150652748227,6.463750463679113,5.633892613321407,ambivert
2.2441540252550616,2.779837015684244,4.6048715515330185,6.435662263924668,6.517058669647796,5.485034357918892,4.431888568759405,8.142259621634265,4.734435733360689,4.124631077235404,omnivert
5.826289710918418,4.903219863977258,7.964625497193614,9.992936103314882,5.984654772681052,9.0,4.7850140999125195,2.2679643775833904,7.084574021341666,1.7342352389107818,extrovert
6.439171592720062,2.4936339456623715,1.919168114427246,7.845757128714188,5.1258828171829425,8.0,6.445725450541266,2.3344246743883623,1.398491908816628,2.6802161568783998,omnivert
5.6176459645349635,3.0574431408300535,7.378330425035875,6.519428053671524,4.7047829854261565,8.0,5.859243563474698,2.3096462079390023,8.538506087305427,2.029902907587223,extrovert
6.370821481359933,2.400163288432693,1.0961846208240709,8.494389830644128,4.592501150599176,3.0,4.846625431758895,9.693805880331212,2.0895444539655776,1.7296449404155974,omnivert
4.949680682287805,6.210429643263543,2.112929274697644,9.197165339792665,1.511932579998819,8.0,7.999226139580046,9.899642549656248,9.268761374267303,1.614477923695441,omnivert
6.331658325577925,6.4800053339096335,2.020668983353771,5.567775568773893,6.608068889898822,1.0,6.722546791765261,7.428153670160627,3.11252666858407,7.089371512097866,introvert
9.330447093304524,7.216662259935537,3.5992695506191006,3.178851976033977,8.15230331823847,1.0,8.609100443596201,7.298222986928687,3.0272838786856715,8.855830867281817,introvert
